1,0.96084,9.94e-05,9666.398,0.149972
1.1,0.919166,0.000100036,9188.352,0.162009
1.2,0.938445,9.9971e-05,9387.172,0.17404
1.3,0.947092,9.9925e-05,9478.029,0.186073
1.4,1.018114,0.000100063,10174.73,0.198105
1.5,0.981879,9.9947e-05,9823.997,0.210119
1.4,0.964858,0.000100097,9639.23,0.22216
1.3,0.993338,9.9914e-05,9941.93,0.234198
1.2,0.931076,0.000100015,9309.364,0.246249
1.1,1.010686,9.9722e-05,10135.04,0.258291
1,0.97192,9.9335e-05,9784.265,0.270347
0.9,0.899855,9.3095e-05,9665.986,0.282403
0.8,0.8,8.2522e-05,9694.385,0.294463
0.7,0.700018,7.31507e-05,9569.532,0.309735
0.6,0.599985,6.16536e-05,9731.549,0.321857
0.5,0.500005,5.04683e-05,9907.308,0.333976
0.4,0.399999,4.00788e-05,9980.314,0.346099
0.3,0.299998,2.91139e-05,10304.29,0.358224
0.2,0.2000011,1.89806e-05,10537.13,0.370891
0.1,0.1000017,8.9859e-06,11128.74,0.383011
