State,ListIndex,RepIndex,V_applied,PulseDur_s,U_out_immediate,I_immediate,R_immediate,R_before,G_before,R_after_1s,G_after_1s,I_after_1s,R_after_5s,G_after_5s,I_after_5s,R_after_10s,G_after_10s,I_after_10s,time_stamp,T_immediate,U_after_1s,T_after_1s,U_after_5s,T_after_5s,U_after_10s,T_after_10s
reset,0,0,1.1,0.1,1.099015,4.0731e-05,26982.27,10158.25,9.84421529298846e-05,102996.8,9.70903950413993e-06,1.9413e-06,101183,9.88308312661218e-06,1.9761e-06,105708.7,9.45995930325508e-06,1.8915e-06,2025-11-06 17:21:14,0,0.1999477,0,0.1999478,0,0.199948,0
reset,0,0,0.5,0.1,0.499853,8.15e-06,61331.66,105708.7,9.45995930325508e-06,106140.5,9.42147436652362e-06,1.8838e-06,105910.3,9.44195229359184e-06,1.8879e-06,102421.8,9.76354643249777e-06,1.9522e-06,2025-11-06 17:21:25,0,0.1999475,0,0.1999481,0,0.1999479,0
set,0,0,1.378,0.1,0.914377,9.99441e-05,9148.884,102421.8,9.76354643249777e-06,9243.436,0.000108184878436979,2.16283e-05,9248.358,0.000108127302165422,2.16168e-05,9268.032,0.000107897771608903,2.15709e-05,2025-11-06 17:21:36,0,0.1999198,0,0.1999199,0,0.1999198,0
set,0,0,0.385,0.1,0.384853,4.25253e-05,9049.977,9268.032,0.000107897771608903,9267.517,0.000107903767535576,2.15721e-05,9233.792,0.000108297869391037,2.16509e-05,9277.413,0.0001077886691042,2.15491e-05,2025-11-06 17:21:47,0,0.1999198,0,0.1999199,0,0.1999199,0
reset,0,0,1,0.1,0.999208,4.0318e-05,24783.17,9277.413,0.0001077886691042,34821.7,2.87177248669651e-05,5.7419e-06,34294.19,2.91594582056028e-05,5.8302e-06,34240.26,2.92053857067674e-05,5.8394e-06,2025-11-06 17:21:58,0,0.1999427,0,0.199942,0,0.1999426,0
reset,0,0,0.3,0.1,0.299941,8.146e-06,36820.65,34240.26,2.92053857067674e-05,34237.82,2.92074670641998e-05,5.8398e-06,34260.2,2.91883876918407e-05,5.836e-06,34293.1,2.9160385033724e-05,5.8304e-06,2025-11-06 17:22:09,0,0.199942,0,0.1999425,0,0.1999425,0
reset,0,0,0.5,0.1,0.499852,1.0332e-05,48379.02,34293.1,2.9160385033724e-05,61014.92,1.63894339286194e-05,3.277e-06,67999.76,1.47059342562386e-05,2.9404e-06,65002.08,1.53841230926764e-05,3.076e-06,2025-11-06 17:22:20,0,0.1999459,0,0.1999465,0,0.1999464,0
set,0,0,0.053,0.1,0.052986,6.181e-07,85723.99,65002.08,1.53841230926764e-05,65163.11,1.53461061020568e-05,3.0684e-06,67037.65,1.4916990676135e-05,2.9826e-06,67385.62,1.48399614042284e-05,2.9672e-06,2025-11-06 17:22:31,0,0.1999465,0,0.1999465,0,0.1999466,0
reset,0,0,1.4,0.1,1.398864,4.4403e-05,31503.82,67385.62,1.48399614042284e-05,133941.7,7.46593480596409e-06,1.4928e-06,186920.8,5.34985940569482e-06,1.0697e-06,155323.7,6.4381675172559e-06,1.2873e-06,2025-11-06 17:22:42,0,0.1999481,0,0.1999492,0,0.1999482,0
reset,0,0,0.2,0.1,0.1999717,1.279e-06,156350,155323.7,6.4381675172559e-06,147075.2,6.79924283631775e-06,1.3595e-06,149785.6,6.6762091950094e-06,1.3349e-06,153170.5,6.52867229655841e-06,1.3054e-06,2025-11-06 17:22:53,0,0.1999487,0,0.1999488,0,0.1999488,0
reset,0,0,0.2,0.1,0.1999713,1.173e-06,170478.5,153170.5,6.52867229655841e-06,195683.3,5.1102981194614e-06,1.0218e-06,194711.5,5.1358034836155e-06,1.0269e-06,195205.6,5.1228038539878e-06,1.0243e-06,2025-11-06 17:23:04,0,0.1999492,0,0.1999492,0,0.1999491,0
set,0,0,0.229,0.1,0.228941,1.2242e-06,187012.7,195205.6,5.1228038539878e-06,194729.9,5.13531820228943e-06,1.0268e-06,195358.3,5.11879966195447e-06,1.0235e-06,194692.5,5.13630468559395e-06,1.027e-06,2025-11-06 17:23:15,0,0.1999487,0,0.1999492,0,0.1999492,0
set,0,0,1.493,0.1,0.879812,9.99464e-05,8802.838,194692.5,5.13630468559395e-06,9617.412,0.000103978076430541,2.07874e-05,9626.401,0.00010388098314209,2.0768e-05,9644.346,0.0001036876943237,2.07294e-05,2025-11-06 17:23:26,0,0.199921,0,0.1999211,0,0.1999215,0
reset,0,0,0.9,0.1,0.899399,4.6094e-05,19512.28,9644.346,0.0001036876943237,57495.37,1.73927048386679e-05,3.4776e-06,58296.69,1.71536325647305e-05,3.4298e-06,58398.86,1.71236219337158e-05,3.4238e-06,2025-11-06 17:23:37,0,0.1999459,0,0.199946,0,0.199946,0
set,0,0,1.076,0.1,0.928991,9.99126e-05,9298.036,58398.86,1.71236219337158e-05,9587.705,0.000104300247035135,2.08518e-05,9677.931,0.000103327870388826,2.06574e-05,10110.21,9.89099138395741e-05,1.97743e-05,2025-11-06 17:23:48,0,0.1999209,0,0.1999209,0,0.1999224,0
reset,0,0,0.2,0.1,0.1999703,2.0978e-05,9532.382,10110.21,9.89099138395741e-05,10102.5,9.89853996535511e-05,1.97894e-05,10085.37,9.91535263455877e-05,1.9823e-05,10101.68,9.8993434755407e-05,1.9791e-05,2025-11-06 17:23:59,0,0.1999224,0,0.1999222,0,0.1999223,0
set,0,0,0.17,0.1,0.1699346,1.67083e-05,10170.67,10101.68,9.8993434755407e-05,10091.87,9.90896632635973e-05,1.98102e-05,10103.21,9.89784434847935e-05,1.9788e-05,10124.34,9.87718705614391e-05,1.97467e-05,2025-11-06 17:24:10,0,0.199922,0,0.1999223,0,0.1999224,0
reset,0,0,1.5,0.1,1.497872,3.2328e-05,46333.58,10124.34,9.87718705614391e-05,305780.2,3.27032293130817e-06,6.539e-07,244347.3,4.09253550172234e-06,8.183e-07,115011.8,8.6947600159288e-06,1.7385e-06,2025-11-06 17:24:21,0,0.1999497,0,0.1999494,0,0.1999481,0
reset,0,0,0.8,0.1,0.799642,1.1959e-05,66865.29,115011.8,8.6947600159288e-06,178925.5,5.58891829280902e-06,1.1175e-06,186016.5,5.37586719457683e-06,1.0749e-06,162891,6.13907459589542e-06,1.2275e-06,2025-11-06 17:24:32,0,0.1999492,0,0.1999491,0,0.1999487,0
set,0,0,1.076,0.1,0.964746,9.96979e-05,9676.693,162891,6.13907459589542e-06,8548.552,0.000116978875486749,2.33861e-05,8557.632,0.000116854756082056,2.33613e-05,8558.584,0.000116841757935659,2.33587e-05,2025-11-06 17:24:43,0,0.1999173,0,0.1999174,0,0.1999174,0
reset,0,0,1.4,0.1,1.398168,4.7104e-05,29682.57,8558.584,0.000116841757935659,125896.2,7.94305149798008e-06,1.5882e-06,125273.1,7.98255970355966e-06,1.5961e-06,131927,7.57994951753621e-06,1.5156e-06,2025-11-06 17:24:54,0,0.1999484,0,0.1999484,0,0.1999485,0
reset,0,0,1.1,0.1,1.099326,2.6023e-05,42244.4,131927,7.57994951753621e-06,131234.2,7.61996491768152e-06,1.5236e-06,131122.4,7.62646199276401e-06,1.5249e-06,138296.2,7.23085666851294e-06,1.4458e-06,2025-11-06 17:25:05,0,0.1999485,0,0.1999485,0,0.1999486,0
set,0,0,0.647,0.1,0.646829,7.9942e-06,80912.29,138296.2,7.23085666851294e-06,109964.4,9.09385219216401e-06,1.8183e-06,105335.6,9.49346659628843e-06,1.8982e-06,125572.1,7.96355241331474e-06,1.5923e-06,2025-11-06 17:25:16,0,0.1999482,0,0.1999481,0,0.1999484,0
set,0,0,0.829,0.1,0.828739,4.75411e-05,17432.05,125572.1,7.96355241331474e-06,44017.39,2.27182938379581e-05,4.5424e-06,41678.53,2.39931686650177e-05,4.7973e-06,44849.71,2.22966882060107e-05,4.4581e-06,2025-11-06 17:25:26,0,0.1999446,0,0.1999444,0,0.1999445,0
set,0,0,0.053,0.1,0.0529853,1.0779e-06,49156.04,44849.71,2.22966882060107e-05,44791.44,2.23256943737464e-05,4.4639e-06,44193.44,2.26277927221778e-05,4.5243e-06,44702.31,2.23702086089063e-05,4.4728e-06,2025-11-06 17:25:37,0,0.1999445,0,0.1999444,0,0.1999445,0
set,0,0,0.053,0.1,0.0529851,1.0901e-06,48605.72,44702.31,2.23702086089063e-05,44576.54,2.24333247937144e-05,4.4854e-06,43671.26,2.28983546616241e-05,4.5784e-06,44562.83,2.24402265295988e-05,4.4868e-06,2025-11-06 17:25:48,0,0.1999436,0,0.1999445,0,0.1999445,0
set,0,0,0.494,0.1,0.493853,1.80631e-05,27340.43,44562.83,2.24402265295988e-05,43809.05,2.28263338282843e-05,4.564e-06,44322.8,2.25617515138935e-05,4.5111e-06,44293.33,2.25767626863909e-05,4.5141e-06,2025-11-06 17:25:59,0,0.1999445,0,0.1999446,0,0.1999445,0
reset,0,0,1.2,0.1,1.199062,3.5301e-05,33966.8,44293.33,2.25767626863909e-05,143868.3,6.95080153167863e-06,1.3898e-06,147552.7,6.7772395896517e-06,1.3551e-06,147161.8,6.79524169995203e-06,1.3587e-06,2025-11-06 17:26:10,0,0.1999482,0,0.1999487,0,0.1999487,0
set,0,0,1.226,0.1,0.927817,9.99316e-05,9284.521,147161.8,6.79524169995203e-06,10245.41,9.76046834631313e-05,1.95134e-05,10233.86,9.77148407345811e-05,1.95354e-05,10215.66,9.7888927391867e-05,1.95702e-05,2025-11-06 17:26:21,0,0.1999227,0,0.1999226,0,0.1999226,0
set,0,0,1.076,0.1,0.931268,9.99433e-05,9317.963,10215.66,9.7888927391867e-05,9402.744,0.000106351933010194,2.12619e-05,9397.705,0.000106408958357386,2.12733e-05,9400.75,0.000106374491396963,2.12664e-05,2025-11-06 17:26:32,0,0.1999202,0,0.1999202,0,0.1999201,0
set,0,0,0.494,0.1,0.49382,5.32199e-05,9278.86,9400.75,0.000106374491396963,9532.538,0.000104903856664406,2.09724e-05,9524.528,0.00010499207939753,2.09901e-05,9526.592,0.000104969332159916,2.09855e-05,2025-11-06 17:26:43,0,0.1999202,0,0.1999208,0,0.1999203,0
set,0,0,1.153,0.1,0.92436,9.99484e-05,9248.372,9526.592,0.000104969332159916,9545.032,0.000104766542427516,2.0945e-05,9540.623,0.000104814958100745,2.09547e-05,9488.356,0.000105392335616412,2.10701e-05,2025-11-06 17:26:54,0,0.1999207,0,0.1999209,0,0.1999206,0
reset,0,0,0.7,0.1,0.699665,5.6619e-05,12357.42,9488.356,0.000105392335616412,26660.84,3.75081955407256e-05,7.4994e-06,25958.84,3.85225225780505e-05,7.7022e-06,25929.55,3.85660375903168e-05,7.7109e-06,2025-11-06 17:27:05,0,0.1999403,0,0.1999402,0,0.1999402,0
reset,0,0,0.7,0.1,0.699708,4.8722e-05,14361.23,25929.55,3.85660375903168e-05,16734.5,5.97567898652484e-05,1.19474e-05,15863.97,6.30359235424676e-05,1.2603e-05,15872.12,6.30035559206962e-05,1.25965e-05,2025-11-06 17:27:16,0,0.1999338,0,0.1999336,0,0.1999332,0
set,0,0,1.226,0.1,0.880013,9.9947e-05,8804.797,15872.12,6.30035559206962e-05,9931.14,0.00010069337457734,2.01308e-05,9929.636,0.000100708626177233,2.01338e-05,9929.118,0.000100713880125103,2.01349e-05,2025-11-06 17:27:27,0,0.1999218,0,0.1999213,0,0.1999218,0
set,0,0,1.076,0.1,1.025433,9.42112e-05,10884.41,9929.118,0.000100713880125103,12640.97,7.91078532739181e-05,1.58159e-05,12648.88,7.90583830347035e-05,1.5806e-05,12639.41,7.91176170406688e-05,1.58178e-05,2025-11-06 17:27:38,0,0.1999283,0,0.1999282,0,0.1999277,0
set,0,0,1.076,0.1,0.966938,9.99369e-05,9675.485,12639.41,7.91176170406688e-05,10322.92,9.68718153390707e-05,1.93669e-05,10320.63,9.68933098076377e-05,1.93712e-05,10332.63,9.67807808854087e-05,1.93487e-05,2025-11-06 17:27:49,0,0.1999229,0,0.1999229,0,0.1999229,0
set,0,0,0.17,0.1,0.1699353,1.62873e-05,10433.61,10332.63,9.67807808854087e-05,10322.86,9.68723783912598e-05,1.9367e-05,10337.01,9.67397729130571e-05,1.93405e-05,10329.05,9.68143246474748e-05,1.93554e-05,2025-11-06 17:28:00,0,0.1999229,0,0.1999229,0,0.1999229,0
set,0,0,0.299,0.1,0.298886,2.96499e-05,10080.51,10329.05,9.68143246474748e-05,10333.27,9.67747866841765e-05,1.93475e-05,10334.08,9.67672013377098e-05,1.9346e-05,10323.42,9.68671234920211e-05,1.93659e-05,2025-11-06 17:28:11,0,0.1999229,0,0.1999231,0,0.1999224,0
set,0,0,0.829,0.1,0.82872,8.46327e-05,9791.96,10323.42,9.68671234920211e-05,11820.52,8.45986470984356e-05,1.69135e-05,11823.59,8.45766810249679e-05,1.69091e-05,11819.19,8.4608166887917e-05,1.69154e-05,2025-11-06 17:28:22,0,0.1999263,0,0.1999263,0,0.1999263,0
set,0,0,0.829,0.1,0.828714,8.74404e-05,9477.473,11819.19,8.4608166887917e-05,9804.062,0.000101998538972928,2.03917e-05,9807.958,0.000101958022250911,2.03836e-05,9800.506,0.000102035547960483,2.03991e-05,2025-11-06 17:28:33,0,0.1999215,0,0.1999215,0,0.1999215,0
set,0,0,0.494,0.1,0.493818,5.26691e-05,9375.858,9800.506,0.000102035547960483,9886.835,0.000101144602898703,2.0221e-05,9895.668,0.000101054319930701,2.02029e-05,9883.023,0.00010118361557997,2.02288e-05,2025-11-06 17:28:44,0,0.1999217,0,0.1999212,0,0.1999217,0
reset,0,0,0.7,0.1,0.699666,0.000105746,6616.477,9883.023,0.00010118361557997,8003.527,0.000124944914910639,2.49784e-05,8003.283,0.00012494872416732,2.49791e-05,8006.741,0.00012489476055239,2.49683e-05,2025-11-06 17:28:55,0,0.1999153,0,0.1999148,0,0.1999147,0
reset,0,0,0.3,0.1,0.299938,4.1461e-05,7234.22,8006.741,0.00012489476055239,8001.681,0.000124973739892905,2.49841e-05,8002.246,0.000124964916099805,2.49824e-05,7998.116,0.000125029444434164,2.49953e-05,2025-11-06 17:29:06,0,0.1999148,0,0.1999153,0,0.1999153,0
reset,0,0,1,0.1,0.999021,4.9458e-05,20199.38,7998.116,0.000125029444434164,37696.63,2.65275702363845e-05,5.304e-06,35278.21,2.83461093972738e-05,5.6676e-06,35799.36,2.79334602629768e-05,5.5851e-06,2025-11-06 17:29:17,0,0.1999429,0,0.1999428,0,0.199943,0
reset,0,0,1.1,0.1,1.099281,4.8606e-05,22616.16,35799.36,2.79334602629768e-05,50793.95,1.96873840290035e-05,3.9364e-06,56267.15,1.77723591829336e-05,3.5535e-06,54053.85,1.85000698377636e-05,3.699e-06,2025-11-06 17:29:28,0,0.1999453,0,0.1999453,0,0.1999452,0
set,0,0,0.053,0.1,0.0529857,7.068e-07,74965.62,54053.85,1.85000698377636e-05,58494.53,1.70956156071345e-05,3.4182e-06,61065.14,1.63759552504096e-05,3.2743e-06,64241.87,1.55661720307955e-05,3.1124e-06,2025-11-06 17:29:39,0,0.199946,0,0.1999456,0,0.1999464,0
reset,0,0,1,0.1,0.999437,3.0783e-05,32467.17,64241.87,1.55661720307955e-05,59399.96,1.68350281717361e-05,3.3661e-06,60779.46,1.64529266959595e-05,3.2897e-06,50712.76,1.97189030926339e-05,3.9427e-06,2025-11-06 17:29:50,0,0.1999462,0,0.1999462,0,0.1999452,0
reset,0,0,0.8,0.1,0.799632,2.2396e-05,35704.23,50712.76,1.97189030926339e-05,57559.92,1.73731999627519e-05,3.4737e-06,53554.31,1.86726334444417e-05,3.7335e-06,53639.18,1.86430888764519e-05,3.7276e-06,2025-11-06 17:30:01,0,0.1999459,0,0.199945,0,0.1999454,0
reset,0,0,1.1,0.1,1.099312,3.6196e-05,30371.09,53639.18,1.86430888764519e-05,52281.51,1.91272210768205e-05,3.8244e-06,45991.72,2.17430441827355e-05,4.3474e-06,48755.3,2.05105906434788e-05,4.101e-06,2025-11-06 17:30:12,0,0.1999454,0,0.1999444,0,0.1999455,0
reset,0,0,1.2,0.1,1.199176,4.3428e-05,27612.97,48755.3,2.05105906434788e-05,77474.85,1.29074144706314e-05,2.5808e-06,71856.11,1.3916701029321e-05,2.7826e-06,70024.06,1.42808057687601e-05,2.8554e-06,2025-11-06 17:30:23,0,0.1999471,0,0.1999468,0,0.1999467,0
reset,0,0,0.3,0.1,0.299942,4.54e-06,66066.52,70024.06,1.42808057687601e-05,72365.83,1.3818676577053e-05,2.763e-06,77580.06,1.28899101135008e-05,2.5773e-06,72898.83,1.37176412845035e-05,2.7428e-06,2025-11-06 17:30:34,0,0.1999468,0,0.1999471,0,0.1999469,0
set,0,0,1.378,0.1,0.767284,9.99492e-05,7676.74,72898.83,1.37176412845035e-05,7382.34,0.000135458404787642,2.70798e-05,7375.831,0.00013557794369204,2.71037e-05,7381.263,0.000135478169521937,2.70837e-05,2025-11-06 17:30:45,0,0.1999123,0,0.1999123,0,0.1999119,0
reset,0,0,1.1,0.1,1.098821,4.3824e-05,25073.5,7381.263,0.000135478169521937,67494.77,1.48159627775604e-05,2.9624e-06,67369.72,1.48434637994636e-05,2.9679e-06,68800.05,1.45348731577957e-05,2.9062e-06,2025-11-06 17:30:56,0,0.1999465,0,0.1999466,0,0.1999467,0
set,0,0,0.229,0.1,0.228938,3.3974e-06,67386.24,68800.05,1.45348731577957e-05,68771.45,1.45409177791075e-05,2.9074e-06,67921.29,1.47229241376305e-05,2.9438e-06,68769.29,1.45413745001584e-05,2.9075e-06,2025-11-06 17:31:07,0,0.1999461,0,0.1999467,0,0.1999467,0
reset,0,0,0.9,0.1,0.899538,2.5767e-05,34910.47,68769.29,1.45413745001584e-05,62016.13,1.61248371996124e-05,3.2241e-06,62901.91,1.5897768446141e-05,3.1787e-06,62897.95,1.5898769355758e-05,3.1789e-06,2025-11-06 17:31:18,0,0.1999462,0,0.1999463,0,0.1999463,0
reset,0,0,0.9,0.1,0.899538,2.5766e-05,34911.82,62897.95,1.5898769355758e-05,64475.96,1.55096566224062e-05,3.1011e-06,63986.91,1.56281964545561e-05,3.1248e-06,63100.42,1.58477550545622e-05,3.1687e-06,2025-11-06 17:31:29,0,0.1999464,0,0.1999463,0,0.1999463,0
set,0,0,1.493,0.1,0.764059,9.99523e-05,7644.236,63100.42,1.58477550545622e-05,6897.913,0.000144971384823207,2.89812e-05,6857.004,0.000145836286518135,2.9154e-05,6870.599,0.000145547717164108,2.90964e-05,2025-11-06 17:31:40,0,0.1999098,0,0.1999091,0,0.1999097,0
reset,0,0,0.7,0.1,0.699625,8.4139e-05,8315.11,6870.599,0.000145547717164108,10626.43,9.41049816354128e-05,1.88138e-05,10648.68,9.39083529601791e-05,1.87745e-05,10635.14,9.4027911245174e-05,1.87984e-05,2025-11-06 17:31:51,0,0.1999236,0,0.1999237,0,0.1999237,0
set,0,0,1.378,0.1,0.80689,9.99563e-05,8072.428,10635.14,9.4027911245174e-05,7668.531,0.000130403071983409,2.60694e-05,7654.785,0.000130637241934293,2.61162e-05,7660.157,0.00013054562719798,2.60979e-05,2025-11-06 17:32:02,0,0.199914,0,0.1999139,0,0.199914,0
reset,0,0,0.1,0.1,0.0999896,1.3782e-05,7255.086,7660.157,0.00013054562719798,7665.355,0.000130457102117254,2.60802e-05,7674.831,0.000130296028668253,2.6048e-05,7672.511,0.000130335427345754,2.60558e-05,2025-11-06 17:32:13,0,0.199914,0,0.199914,0,0.1999134,0
reset,0,0,0.8,0.1,0.799503,8.2923e-05,9641.511,7672.511,0.000130335427345754,26380.11,3.79073476190964e-05,7.5792e-06,29563.69,3.38252768852603e-05,6.7631e-06,34998.46,2.85726857696024e-05,5.7129e-06,2025-11-06 17:32:24,0,0.1999401,0,0.1999422,0,0.1999427,0
reset,0,0,0.8,0.1,0.79962,3.7401e-05,21379.64,34998.46,2.85726857696024e-05,55002.53,1.81809818566528e-05,3.6352e-06,54874.36,1.82234471618439e-05,3.6437e-06,54851.78,1.82309489318305e-05,3.6452e-06,2025-11-06 17:32:35,0,0.1999452,0,0.1999457,0,0.1999457,0
reset,0,0,0.8,0.1,0.799629,4.0241e-05,19871,54851.78,1.82309489318305e-05,53073.95,1.88416351147785e-05,3.7673e-06,51617.51,1.93732708144969e-05,3.8736e-06,54527.04,1.83395247568913e-05,3.6669e-06,2025-11-06 17:32:46,0,0.1999455,0,0.1999456,0,0.1999452,0
reset,0,0,1.5,0.1,1.498566,4.0589e-05,36920.5,54527.04,1.83395247568913e-05,99471.32,1.00531489880701e-05,2.0101e-06,104998.6,9.52393650962965e-06,1.9043e-06,119966.3,8.33567426852374e-06,1.6667e-06,2025-11-06 17:32:57,0,0.1999473,0,0.1999488,0,0.1999478,0
set,0,0,0.053,0.1,0.0529863,3.938e-07,134551.3,119966.3,8.33567426852374e-06,120305.8,8.31215120135521e-06,1.662e-06,133254.6,7.50443136672205e-06,1.5005e-06,135430,7.38388835560806e-06,1.4764e-06,2025-11-06 17:33:08,0,0.1999483,0,0.1999485,0,0.1999488,0
set,0,0,0.647,0.1,0.646823,1.35532e-05,47724.74,135430,7.38388835560806e-06,42620.19,2.34630582360144e-05,4.6913e-06,42765.18,2.33835096683797e-05,4.6754e-06,42703.98,2.34170210832808e-05,4.6821e-06,2025-11-06 17:33:19,0,0.1999441,0,0.1999443,0,0.1999443,0
set,0,0,0.829,0.1,0.828756,2.15055e-05,38536.93,42703.98,2.34170210832808e-05,52166.93,1.91692323086676e-05,3.8328e-06,52509.45,1.90441910932223e-05,3.8078e-06,51239.12,1.95163382977694e-05,3.9022e-06,2025-11-06 17:33:30,0,0.1999454,0,0.1999455,0,0.1999453,0
set,0,0,0.17,0.1,0.1699537,3.1742e-06,53542.22,51239.12,1.95163382977694e-05,51237.81,1.95168372730997e-05,3.9023e-06,51450.08,1.94363157452816e-05,3.8862e-06,51464.65,1.94308131892474e-05,3.8851e-06,2025-11-06 17:33:41,0,0.1999453,0,0.1999453,0,0.1999453,0
reset,0,0,0.1,0.1,0.0999898,1.664e-06,60090.02,51464.65,1.94308131892474e-05,51418.33,1.94483173607544e-05,3.8886e-06,51488.53,1.94218013215759e-05,3.8833e-06,51454.05,1.94348161126286e-05,3.8859e-06,2025-11-06 17:33:52,0,0.1999453,0,0.1999454,0,0.1999453,0
set,0,0,0.229,0.1,0.228937,4.6433e-06,49304.8,51454.05,1.94348161126286e-05,50129.17,1.99484651351698e-05,3.9886e-06,50068.91,1.99724739364208e-05,3.9934e-06,38236.68,2.6152898211874e-05,5.2291e-06,2025-11-06 17:34:03,0,0.1999452,0,0.1999452,0,0.1999434,0
set,0,0,0.893,0.1,0.892711,3.83922e-05,23252.41,38236.68,2.6152898211874e-05,28665.8,3.48847755862387e-05,6.9749e-06,28372.5,3.52453960701383e-05,7.047e-06,28335.91,3.52909082503438e-05,7.0561e-06,2025-11-06 17:34:14,0,0.1999411,0,0.199941,0,0.199941,0
set,0,0,1.493,0.1,0.913473,9.99472e-05,9139.556,28335.91,3.52909082503438e-05,10999.98,9.09092561986476e-05,1.8175e-05,11015.25,9.07832323369874e-05,1.81498e-05,10315.95,9.69372670476301e-05,1.938e-05,2025-11-06 17:34:25,0,0.1999246,0,0.1999246,0,0.1999231,0
reset,0,0,1.4,0.1,1.398058,3.8497e-05,36316.02,10315.95,9.69372670476301e-05,160885.5,6.21560053578477e-06,1.2428e-06,202030.2,4.94975503662324e-06,9.897e-07,198008.7,5.05028314412448e-06,1.0098e-06,2025-11-06 17:34:36,0,0.1999485,0,0.1999493,0,0.1999492,0
set,0,0,0.229,0.1,0.228941,1.2083e-06,189473.6,198008.7,5.05028314412448e-06,191156,5.23132938542342e-06,1.046e-06,190955.2,5.23683041886264e-06,1.0471e-06,194050,5.15331100231899e-06,1.0304e-06,2025-11-06 17:34:47,0,0.1999492,0,0.1999492,0,0.1999491,0
set,0,0,0.229,0.1,0.228941,1.2281e-06,186418.9,194050,5.15331100231899e-06,194654.6,5.13730474388995e-06,1.0272e-06,200109.4,4.99726649522711e-06,9.992e-07,204488.4,4.89025294344325e-06,9.778e-07,2025-11-06 17:34:58,0,0.1999492,0,0.1999493,0,0.1999488,0
set,0,0,0.385,0.1,0.384902,2.5337e-06,151913,204488.4,4.89025294344325e-06,195492,5.11529883575799e-06,1.0228e-06,200671.1,4.98327860862875e-06,9.964e-07,195148.4,5.12430540040298e-06,1.0246e-06,2025-11-06 17:35:09,0,0.1999492,0,0.1999487,0,0.1999491,0
reset,0,0,1.5,0.1,1.498755,4.1153e-05,36419.09,195148.4,5.12430540040298e-06,126477.3,7.90655714503709e-06,1.5809e-06,102511,9.75505067748827e-06,1.9505e-06,84845.71,1.17860997332688e-05,2.3566e-06,2025-11-06 17:35:20,0,0.1999479,0,0.1999478,0,0.1999474,0
set,0,0,1.076,0.1,0.850897,9.99227e-05,8515.553,84845.71,1.17860997332688e-05,8635.791,0.000115797151644823,2.31499e-05,8639.631,0.000115745684045997,2.31396e-05,8689.816,0.000115077235237202,2.3006e-05,2025-11-06 17:35:31,0,0.1999177,0,0.1999176,0,0.1999179,0
set,0,0,0.053,0.1,0.0529787,5.6334e-06,9404.392,8689.816,0.000115077235237202,8689.32,0.000115083804026092,2.30073e-05,8690.189,0.000115072295895981,2.3005e-05,8799.72,0.000113639979453892,2.27187e-05,2025-11-06 17:35:42,0,0.1999178,0,0.1999178,0,0.1999182,0
set,0,0,0.893,0.1,0.870098,9.7143e-05,8956.878,8799.72,0.000113639979453892,8834.974,0.000113186524374605,2.2628e-05,8827.117,0.000113287271483996,2.26482e-05,8826.025,0.000113301287952391,2.2651e-05,2025-11-06 17:35:53,0,0.1999178,0,0.1999183,0,0.1999183,0
reset,0,0,0.8,0.1,0.799529,9.591e-05,8336.242,8826.025,0.000113301287952391,9987.815,0.000100121998655362,2.00165e-05,10152.44,9.84984890331782e-05,1.96921e-05,9889.266,0.000101119739321402,2.0216e-05,2025-11-06 17:36:04,0,0.1999211,0,0.1999229,0,0.1999214,0
reset,0,0,1.4,0.1,1.39817,4.4724e-05,31262.19,9889.266,0.000101119739321402,102495.2,9.75655445328171e-06,1.9508e-06,145058.5,6.89377044433797e-06,1.3784e-06,152924.5,6.53917455999529e-06,1.3075e-06,2025-11-06 17:36:15,0,0.1999477,0,0.1999487,0,0.1999488,0
reset,0,0,0.6,0.1,0.599795,6.942e-06,86400.89,152924.5,6.53917455999529e-06,144471.6,6.92177562925862e-06,1.384e-06,150348.4,6.65121810408358e-06,1.3299e-06,136056.5,7.34988773046492e-06,1.4696e-06,2025-11-06 17:36:26,0,0.1999487,0,0.1999483,0,0.1999486,0
set,0,0,0.229,0.1,0.228941,1.7261e-06,132634.8,136056.5,7.34988773046492e-06,136158.3,7.34439251958933e-06,1.4685e-06,136269.7,7.33838850456118e-06,1.4673e-06,135540,7.37789582411096e-06,1.4752e-06,2025-11-06 17:36:37,0,0.1999485,0,0.1999486,0,0.1999486,0
set,0,0,1.226,0.1,0.906964,9.99322e-05,9075.793,135540,7.37789582411096e-06,8708.629,0.000114828637205696,2.29563e-05,8660.857,0.00011546201490222,2.30829e-05,8679.7,0.000115211355231172,2.30328e-05,2025-11-06 17:36:48,0,0.1999179,0,0.1999177,0,0.1999178,0
reset,0,0,1.3,0.1,1.298237,3.9711e-05,32692.13,8679.7,0.000115211355231172,139278.8,7.17984359428714e-06,1.4356e-06,129659.9,7.71248473892082e-06,1.5421e-06,126086.8,7.93104432819296e-06,1.5858e-06,2025-11-06 17:36:59,0,0.1999486,0,0.1999485,0,0.1999484,0
